id,cluster,number
tt0105577,2,0
tt0120907,3,1
tt0120907,2,1
tt0477302,2,0
tt0098454,5,0
tt0448694,4,0
tt0105211,1,0
tt0105211,6,0
tt0105211,6,0
tt2070791,2,1
tt1937092,2,0
tt0120913,0,0
tt1563738,5,0
tt0103112,2,1
tt3343784,4,1
tt0109417,2,0
tt0110146,2,0
tt0109403,2,0
tt1053424,2,0
tt1695994,2,1
tt1726592,0,0
tt1726592,0,0
tt0491877,6,0
tt0491877,6,0
tt1046997,2,0
tt0115994,2,1
tt0099762,4,0
tt0099762,0,0
tt0409838,0,0
tt0409838,5,0
tt2852400,3,0
tt2852400,5,0
tt1563704,2,0
tt0113305,4,1
tt0473174,5,0
tt0473174,5,0
tt1915551,0,0
tt0120917,5,0
tt0120917,5,0
tt0091306,2,0
tt0171580,3,0
tt0171580,1,0
tt0171580,3,0
tt0171580,2,0
tt0337579,0,1
tt0337579,0,1
tt0093277,2,0
tt0115012,0,0
tt0115012,0,0
tt0113463,2,0
tt0091474,2,0
tt0120903,2,0
tt0116269,6,0
tt0326306,0,0
tt1949548,0,0
tt1949548,6,0
tt1949548,0,0
tt0095174,4,0
tt0095174,0,0
tt1741243,2,0
tt1741243,6,0
tt0109361,0,0
tt0109361,0,0
tt0124595,2,0
tt0259288,4,0
tt0409182,2,1
tt2992152,2,0
tt0090756,2,0
tt2992146,2,1
tt0092627,5,0
tt0102220,2,0
tt0795461,2,0
tt3569326,4,0
tt3569326,4,0
tt3569326,5,0
tt0093539,6,0
tt0097987,2,0
tt0219653,2,1
tt3125324,5,0
tt0112966,0,0
tt0112966,0,0
tt0307479,2,0
tt0252444,2,0
tt0356150,2,0
tt1976009,6,1
tt3675748,2,0
tt0443706,2,1
tt3168230,5,0
tt0253028,2,0
tt0088680,2,0
tt0490210,1,0
tt0490210,2,0
tt0225196,2,0
tt0419434,1,1
tt0419434,2,1
tt0116282,5,1
tt1401152,2,1
tt0452623,2,0
tt0452637,2,0
tt3172532,0,0
tt0337592,4,0
tt4425148,0,0
tt0120724,4,0
tt0120724,1,0
tt0120724,2,0
tt0099969,6,0
tt1157685,2,0
tt1925479,4,0
tt1925479,1,0
tt0490204,3,0
tt0490204,3,0
tt0085398,2,0
tt0104692,2,0
tt0315733,2,0
tt2260728,2,0
tt0093075,5,0
tt0265029,2,0
tt0088333,6,0
tt3704416,6,0
tt0107614,4,0
tt0107614,3,0
tt0113107,2,0
tt0108255,2,0
tt0090568,4,0
tt0090568,2,0
tt4377864,2,0
tt0105017,2,0
tt0327554,2,0
tt1649421,2,0
tt0091886,6,0
tt0118708,3,0
tt0118708,3,0
tt0118708,0,0
tt1407084,0,0
tt1407084,0,0
tt0104321,1,0
tt0104321,1,0
tt0104321,2,0
tt0102750,2,0
tt0343978,0,0
tt0282856,6,0
tt0096657,3,0
tt0096657,3,0
tt0096657,1,0
tt0114898,2,0
tt1278379,2,0
tt0808417,2,0
tt0085159,2,0
tt0415965,3,0
tt0981227,2,0
tt0102744,3,0
tt0102744,1,0
tt0102744,0,0
tt0116731,0,0
tt0086336,4,0
tt2281267,2,0
tt1179034,2,0
tt2247432,0,0
tt2247432,5,0
tt1865505,2,0
tt2062622,0,1
tt2062622,0,1
tt2504022,2,0
tt1166100,2,0
tt0109836,2,1
tt0318997,6,0
tt0348150,2,0
tt0327597,2,0
tt0090583,2,0
tt0087799,6,0
tt0114697,2,0
tt0398173,2,0
tt0303353,0,1
tt0303353,5,1
tt0107199,0,0
tt1319744,0,0
tt1583421,2,0
tt0256408,1,0
tt0256408,6,0
tt0088247,2,0
tt0111102,2,0
tt0492956,6,0
tt0492956,6,0
tt2582496,2,0
tt0233469,2,0
tt0360025,6,0
tt0091064,2,0
tt0095564,6,0
tt0095564,6,0
tt0098068,5,0
tt0098068,6,0
tt3110770,6,0
tt0386588,2,1
tt0113729,0,0
tt0113729,2,0
tt0363504,5,0
tt0363504,2,0
tt2083231,2,0
tt0089603,2,0
tt0119210,0,0
tt0119210,0,0
tt0343818,2,0
tt0787475,1,0
tt0787475,6,0
tt0098097,2,0
tt0280674,6,0
tt0102803,2,0
tt0418460,2,0
tt0382077,2,0
tt1637706,4,0
tt1446147,2,0
tt0872230,1,0
tt0872230,5,0
tt0495036,3,0
tt0202677,6,0
tt3498042,2,0
tt0133412,2,0
tt1318512,2,0
tt0276860,5,0
tt0276860,6,0
tt0181288,2,0
tt0821640,2,0
tt0395251,0,0
tt0395251,5,0
tt0395251,2,0
tt0087835,6,0
tt1202576,3,0
tt1202576,2,0
tt1202576,1,0
tt1600196,3,0
tt1600196,0,0
tt0102181,4,0
tt0102181,0,0
tt1210166,0,0
tt1210166,4,0
tt1210166,2,0
tt0162661,2,0
tt0093854,5,0
tt0093854,6,0
tt0093854,5,0
tt0093854,2,0
tt0265808,2,0
tt0107953,2,0
tt0357110,2,0
tt2125435,0,0
tt2125435,0,0
tt0115600,1,0
tt0115600,4,0
tt0115600,2,0
tt1190537,2,0
tt2948266,5,0
tt2948266,5,0
tt2948266,6,0
tt1476251,4,0
tt1476251,3,0
tt1476251,1,0
tt0120863,0,0
tt0120863,6,0
tt0120863,0,0
tt0097165,2,0
tt2268016,5,0
tt0117765,4,0
tt0117765,2,0
tt0098524,2,0
tt0101891,2,0
tt0099612,2,0
tt0120687,2,0
tt0100557,2,1
tt0102340,2,0
tt0312841,2,0
tt0312841,4,0
tt2551396,2,0
tt0275170,2,0
tt0085549,2,1
tt0092035,2,0
tt0114536,0,0
tt0430105,2,0
tt0120693,2,0
tt0099606,2,0
tt0418689,0,0
tt0418689,2,0
tt1627924,4,0
tt1627924,5,0
tt0110963,4,0
tt0296572,2,0
tt0770214,1,0
tt0770214,1,0
tt0770214,0,0
tt0388980,2,0
tt0203019,2,0
tt0476805,0,0
tt0106873,2,0
tt0168172,2,0
tt0487156,2,0
tt1673434,2,0
tt0134619,2,0
tt2381111,0,0
tt2381111,6,0
tt2381111,0,0
tt0092974,2,0
tt0137338,4,0
tt0137338,6,0
tt0137338,5,0
tt0821442,2,0
tt0295721,0,0
tt0295721,0,0
tt0114287,4,0
tt0243415,2,0
tt0106697,2,0
tt0120888,3,0
tt0120888,2,0
tt0184858,2,1
tt1280011,0,1
tt0092948,4,0
tt0092948,2,0
tt2084953,1,0
tt2084953,5,0
tt0160513,2,0
tt0096291,6,0
tt1152850,2,0
tt0120889,0,1
tt0120889,6,1
tt0168629,2,0
tt0120645,2,0
tt0120645,3,0
tt0120645,5,0
tt0134630,3,0
tt0246578,2,0
tt0192949,0,0
tt0192949,0,0
tt1132626,2,0
tt2318527,2,0
tt1041804,2,0
tt0134618,4,0
tt0088939,2,0
tt0120679,2,0
tt1213644,2,0
tt2446600,6,0
tt4188202,0,0
tt4188202,6,0
tt1740799,0,0
tt0246544,4,0
tt0246544,2,0
tt0816238,4,0
tt0816238,0,0
tt0092034,2,0
tt0100224,0,0
tt1515091,2,1
tt1426329,0,0
tt0119013,4,1
tt0119013,1,1
tt0116320,2,0
tt0098519,2,0
tt0466342,1,0
tt0466342,6,0
tt0149624,4,0
tt0149624,3,0
tt0149624,0,0
tt1032815,3,1
tt1032815,5,1
tt1032815,6,1
tt0092752,2,0
tt0913354,2,0
tt0455944,2,0
tt1198156,6,0
tt1198156,2,0
tt0090151,4,0
tt0286947,4,0
tt0286947,2,0
tt0120686,2,0
tt0096246,5,0
tt1100119,2,0
tt0898367,4,0
tt0443698,3,0
tt0443698,2,0
tt0317910,4,0
tt0317910,0,0
tt0317910,3,0
tt0317910,3,0
tt0317910,1,0
tt0317910,1,0
tt0317910,0,0
tt1845213,2,0
tt0087363,1,0
tt0087363,5,0
tt0087363,6,0
tt0328538,2,0
tt0165494,6,0
tt0165494,2,0
tt1189073,5,0
tt1189073,2,0
tt0473015,3,0
tt3268458,2,0
tt0425253,3,0
tt0101660,6,0
tt0117002,2,0
tt0107211,2,0
tt0108122,3,0
tt0108122,3,0
tt0449389,0,0
tt1951266,2,1
tt0422528,2,0
tt1190536,5,0
tt1190536,2,0
tt0114279,2,0
tt0107563,6,0
tt0107563,2,0
tt0111301,2,0
tt1075747,4,0
tt1075747,1,0
tt1075747,1,0
tt0302886,2,0
tt0104283,3,0
tt0104283,6,0
tt2386327,4,0
tt2401007,2,0
tt0357111,2,1
tt0141907,6,0
tt0120321,2,0
tt0096087,5,0
tt1682180,1,1
tt1682180,2,1
tt2016940,1,0
tt2016940,2,0
tt3625220,2,0
tt0114084,2,0
tt0283426,2,0
tt0388201,1,0
tt0388201,5,0
tt0342508,2,0
tt3066630,2,0
tt2302755,2,0
tt2390237,2,0
tt1392170,2,0
tt0952693,0,0
tt1942971,0,0
tt1942971,5,0
tt0242252,0,0
tt0096911,2,0
tt0319524,5,0
tt0319524,3,0
tt1045874,2,0
tt0121765,2,0
tt1006959,0,0
tt1006959,2,0
tt0091059,2,0
tt0086525,6,0
tt0086525,6,0
tt0120490,0,1
tt0120490,0,1
tt0100740,0,0
tt0097428,2,1
tt3715320,0,0
tt0119577,2,1
tt0787474,2,0
tt1462769,1,0
tt1462769,1,0
tt0104240,2,1
tt0142201,2,0
tt0104254,2,0
tt1894476,2,0
tt0376108,2,0
tt0376108,4,0
tt0107985,6,0
tt0337632,2,0
tt0479074,3,0
tt0108308,2,0
tt0120484,2,1
tt0815241,0,0
tt0815241,0,0
tt0116136,2,0
tt0213790,2,0
tt1189259,2,0
tt0108320,4,0
tt0421237,2,0
tt3384180,3,0
tt3384180,2,0
tt0477071,2,0
tt1474889,0,0
tt0114709,2,0
tt1579361,2,0
tt0109758,2,0
tt0265148,2,0
tt0097372,1,0
tt0097372,1,0
tt0097372,3,0
tt0097372,0,0
tt0307901,2,0
tt0118655,5,0
tt2089721,2,0
tt0087175,1,0
tt0087175,2,0
tt0097366,5,0
tt0436039,4,0
tt0436039,5,0
tt0436039,0,0
tt0758758,0,0
tt0758758,1,0
tt1698641,4,1
tt0108334,6,0
tt0107007,0,0
tt0107007,2,0
tt2637294,0,0
tt2637294,0,0
tt5257730,2,0
tt5257730,2,0
tt5257730,4,0
tt1621039,6,0
tt1621039,5,0
tt1621039,1,0
tt1621039,1,0
tt1532957,0,0
tt0120255,0,0
tt2011183,2,0
tt0354578,6,0
tt0354578,6,0
tt0354578,6,0
tt0354578,2,0
tt0498329,2,0
tt0094082,3,1
tt2726560,2,0
tt0120533,2,1
tt0106292,3,1
tt0106292,1,1
tt0106292,5,1
tt0106292,0,1
tt3263690,2,0
tt0087968,2,0
tt1395025,2,0
tt1053810,2,0
tt1053810,1,0
tt0960741,2,0
tt0203408,2,0
tt0304415,2,1
tt0104452,3,0
tt0104452,2,0
tt0244970,0,0
tt0244970,0,0
tt0090555,4,0
tt0090555,2,0
tt4126304,2,0
tt2557490,4,0
tt0102989,4,0
tt0118709,0,0
tt0118709,2,0
tt1242782,2,0
tt0361500,0,0
tt0361500,0,0
tt0087983,2,0
tt0146675,2,0
tt1326204,2,0
tt0313196,2,0
tt0101516,2,0
tt0244794,6,0
tt0986213,2,0
tt2010510,6,0
tt2010510,0,0
tt0181316,2,0
tt0113674,2,0
tt1235522,2,1
tt0889134,0,0
tt0889134,6,0
tt0087015,0,0
tt0087015,0,0
tt0108526,4,0
tt0108526,1,0
tt1430615,0,0
tt1430615,2,0
tt2370248,2,1
tt1103982,2,0
tt2883512,1,0
tt2883512,6,0
tt0433035,2,0
tt3236120,0,0
tt3236120,1,0
tt3236120,0,0
tt2926810,2,0
tt0780521,2,0
tt1023111,2,0
tt1403988,5,0
tt0120725,2,0
tt0410377,1,0
tt0410377,3,0
tt0410377,6,0
tt1390411,0,0
tt1390411,3,0
tt1390411,1,0
tt0102590,5,0
tt0102590,5,0
tt0891592,3,0
tt0891592,2,0
tt2359427,2,0
tt0775543,6,0
tt1964418,2,0
tt1964418,0,0
tt2229842,2,0
tt0090970,6,0
tt2406422,2,0
tt1262863,2,0
tt4145304,3,0
tt4145304,5,0
tt0476964,4,0
tt0448134,2,0
tt0161023,5,0
tt0161023,4,0
tt0161023,1,0
tt0161023,3,0
tt1540133,5,0
tt0300471,3,0
tt0300471,4,0
tt0300471,3,0
tt0361925,4,0
tt0106912,4,1
tt0106912,2,1
tt0119832,4,0
tt0119832,2,0
tt0200465,5,0
tt0089560,0,0
tt0089560,5,0
tt0100436,2,0
tt1659343,2,0
tt2465146,3,0
tt2465146,2,0
tt0455824,0,0
tt0455824,5,0
tt0455824,3,0
tt0240900,0,0
tt0240900,5,0
tt0240900,2,0
tt1226774,5,1
tt0092632,5,0
tt0462044,2,0
tt0096454,1,0
tt0096454,6,0
tt0096454,6,0
tt0119173,2,0
tt0116240,5,0
tt0116240,0,0
tt0468569,2,1
tt1366344,5,0
tt0096332,2,0
tt0120094,0,0
tt0117638,2,0
tt0110157,0,0
tt0110157,0,0
tt0848542,0,0
tt2292959,2,0
tt0112740,2,0
tt0271263,6,0
tt0271263,1,0
tt0271263,3,0
tt0271263,3,0
tt0160498,4,1
tt0160498,3,1
tt0118523,2,0
tt0475276,4,1
tt0095613,2,0
tt0114319,3,0
tt0114319,0,0
tt0091313,2,0
tt0111507,5,0
tt2788512,2,1
tt0109348,0,0
tt0109348,1,0
tt0151137,2,0
tt0485185,2,0
tt0245844,2,0
tt1096999,2,0
tt0166943,0,0
tt0166943,3,0
tt0103671,4,0
tt0103671,1,0
tt0103671,0,0
tt0424993,6,0
tt0424993,4,0
tt0093276,2,0
tt2505856,2,0
tt0337578,2,0
tt0493081,5,0
tt0253798,5,0
tt0098453,2,0
tt0092618,2,0
tt0093260,2,0
tt1433108,2,1
tt0492389,1,0
tt0492389,4,0
tt0098335,0,0
tt0090769,1,0
tt0090769,6,0
tt0090769,2,0
tt0458480,2,0
tt1572154,2,1
tt0110169,6,0
tt0163187,4,0
tt0163187,0,0
tt0163187,3,0
tt0163187,6,0
tt0163187,4,0
tt1114740,5,0
tt3794204,2,1
tt0093512,5,0
tt0109376,5,1
tt0109376,2,1
tt0096324,4,0
tt0120082,2,0
tt0098309,2,0
tt2321549,2,0
tt0261066,0,0
tt0261066,0,0
tt0335345,2,0
tt0103897,2,1
tt2326554,2,0
tt0116242,1,0
tt0116242,4,0
tt0314412,2,0
tt3672742,1,1
tt3672742,4,1
tt3672742,1,1
tt3672742,1,1
tt1731764,2,1
tt0088683,2,0
tt0086876,3,0
tt0468580,2,0
tt0452608,0,0
tt0452608,1,0
tt0452608,3,0
tt1231587,3,0
tt3082826,0,0
tt3082826,4,0
tt3082826,1,0
tt3453052,2,0
tt0090966,2,0
tt0184907,4,0
tt0184907,2,0
tt0401244,6,0
tt0156841,0,0
tt0156841,0,0
tt2349144,2,0
tt0168987,2,0
tt0482603,2,1
tt1178665,0,0
tt1178665,0,0
tt2555736,2,0
tt0104691,2,0
tt0095836,6,0
tt1046947,4,0
tt1046947,3,0
tt0112959,0,0
tt0112959,0,0
tt4337072,2,0
tt0092195,0,0
tt0122642,2,0
tt0102592,2,0
tt0114496,2,0
tt0101272,4,0
tt0103303,2,0
tt0091113,3,0
tt0091113,2,0
tt0790724,5,0
tt0369610,2,0
tt0089748,2,0
tt3774694,2,0
tt0097576,5,0
tt0098645,2,0
tt0436629,6,0
tt0436629,2,0
tt1276419,2,0
tt1613062,2,0
tt0840322,2,0
tt0087003,6,0
tt0088330,2,1
tt0328880,2,0
tt1085515,3,0
tt1085515,1,0
tt1085515,3,0
tt0315297,5,0
tt0315297,2,0
tt0094731,0,0
tt0094731,5,0
tt0090557,2,0
tt0106521,2,0
tt0106521,0,0
tt0088318,0,1
tt0088318,3,1
tt0088318,0,1
tt0100150,2,0
tt2492916,2,0
tt0087995,2,0
tt1730687,2,0
tt0472043,2,0
tt0462244,2,0
tt0363473,2,0
tt3678938,2,0
tt0087981,4,0
tt0116040,0,0
tt0116040,0,0
tt0117438,2,0
tt0110357,3,1
tt0110357,2,1
tt3060492,6,0
tt2261409,4,0
tt2261409,2,0
tt0102753,0,0
tt0365957,4,0
tt0449994,2,0
tt1744847,2,0
tt0107818,2,0
tt0346156,2,0
tt0250720,5,0
tt0250720,5,0
tt1210039,0,0
tt1131729,1,0
tt1131729,1,0
tt1131729,4,0
tt1131729,2,0
tt0929425,2,0
tt0107824,6,0
tt0464184,6,0
tt0464184,4,0
tt0113851,2,0
tt1691920,2,0
tt0924129,2,0
tt2309762,2,0
tt0306228,5,0
tt0306228,1,0
tt0306228,1,0
tt1555064,3,0
tt1555064,3,0
tt1555064,3,0
tt2762334,2,1
tt0087956,2,0
tt2458776,2,0
tt0120531,0,0
tt0114694,2,0
tt0914798,2,0
tt0113845,4,0
tt1038043,2,1
tt1493157,2,0
tt2437548,6,0
tt2437548,1,0
tt2437548,1,0
tt2437548,3,0
tt0139699,4,0
tt0139699,2,0
tt1223236,0,0
tt1223236,0,0
tt1305583,2,0
tt1785612,5,0
tt0117202,6,0
tt0111667,2,0
tt0339147,6,0
tt0339147,6,0
tt0339147,2,0
tt0845448,6,0
tt0845448,0,0
tt0289848,6,0
tt0289848,3,0
tt0093664,5,0
tt0806203,2,0
tt0376136,2,0
tt0313792,2,0
tt1008023,2,0
tt0309912,2,0
tt0309912,5,0
tt0327437,2,0
tt0106455,2,0
tt0096734,2,0
tt0093894,2,0
tt0112346,2,0
tt0092546,4,0
tt0092546,2,0
tt0758766,2,0
tt0093658,2,1
tt1045889,4,0
tt2369135,4,0
tt0300922,6,0
tt0119561,4,0
tt0119561,0,0
tt0094651,0,0
tt0094889,5,0
tt0389860,6,0
tt0389860,2,0
tt0094862,2,0
tt0443473,0,0
tt1241316,2,1
tt1502712,2,0
tt0096913,6,0
tt0839742,1,0
tt0839742,1,0
tt0839742,3,0
tt0839742,3,0
tt0839742,1,0
tt3585004,2,0
tt0292501,2,0
tt0284363,2,0
tt0305669,1,0
tt0305669,1,0
tt0120479,2,0
tt0107978,6,0
tt0107978,2,0
tt0936471,5,0
tt0936471,6,0
tt0118870,5,0
tt0203230,3,0
tt0203230,2,0
tt1626146,6,0
tt0312329,2,0
tt0143874,2,0
tt0093857,2,0
tt2872462,1,0
tt1600195,4,0
tt0114938,2,0
tt1172994,2,0
tt0092585,0,0
tt0092585,6,0
tt0092585,6,0
tt0092585,2,0
tt0343172,4,0
tt0343172,0,0
tt0343172,3,0
tt0343172,1,0
tt0343172,6,0
tt0343172,2,0
tt1259571,2,0
tt0120323,4,0
tt0120323,2,0
tt0272152,2,0
tt0113500,3,0
tt0113500,2,0
tt1234548,1,0
tt1234548,4,0
tt1233227,2,0
tt2147728,1,0
tt2147728,2,0
tt0088046,2,0
tt0097166,0,0
tt1534075,4,0
tt1534075,0,0
tt2077833,3,0
tt2077833,2,0
tt0107207,2,0
tt1951264,2,1
tt0375173,3,0
tt0375173,3,0
tt0094321,5,0
tt1549920,4,0
tt1549920,1,0
tt0150377,2,0
tt0116322,2,0
tt0088708,2,0
tt0204946,4,0
tt0204946,1,0
tt0089370,2,0
tt0104040,0,1
tt0104040,3,1
tt0104040,3,1
tt0104040,1,1
tt0104040,2,1
tt0095981,0,0
tt0092022,5,0
tt0785077,0,1
tt0785077,6,1
tt0100232,6,0
tt0096244,2,0
tt0159421,2,0
tt0099611,2,0
tt0120684,2,0
tt4046784,4,0
tt0102343,2,0
tt0102343,2,0
tt0342913,0,0
tt0342913,3,0
tt1568911,4,0
tt2404425,2,0
tt1596365,2,0
tt0098282,4,0
tt2125608,6,0
tt2125608,6,0
tt2125608,5,0
tt2125608,2,0
tt0830570,0,0
tt0830570,2,0
tt0084867,2,0
tt2212008,2,0
tt0262396,2,0
tt0865559,2,1
tt0090184,4,0
tt1302011,6,0
tt1042499,6,0
tt0116493,2,0
tt0285531,2,0
tt0095956,2,0
tt1266583,2,0
tt0134154,0,0
tt0134154,0,0
tt1039995,1,0
tt1039995,4,0
tt0318374,2,0
tt1629705,2,0
tt0937237,2,0
tt1298649,5,0
tt1298649,6,0
tt0120647,2,0
tt0120647,0,0
tt0203027,2,0
tt0234853,2,0
tt0120646,4,0
tt0446046,2,0
tt1525838,6,0
tt1170358,2,0
tt0104928,2,0
tt1839654,2,0
tt0203755,2,0
tt1054588,2,0
tt3735554,2,0
tt1564870,6,0
tt0085588,6,0
tt1219342,2,0
tt1663631,2,0
tt0433383,3,0
tt0433383,3,0
tt0433383,2,0
tt0433383,4,0
tt0433383,2,0
tt0266697,1,0
tt0266697,1,0
tt0266697,0,0
tt0455760,2,0
tt0439876,5,0
tt0439876,2,0
tt0156934,1,0
tt0156934,2,0
tt2197905,2,1
tt0163025,5,0
tt0163025,0,0
tt0300274,2,1
tt0098283,0,0
tt0098283,5,0
tt0098283,0,0
tt0119951,0,0
tt0119951,4,0
tt0119951,3,0
tt0119951,3,0
tt0280460,2,0
tt0427309,5,0
tt0301181,3,0
tt0301181,1,0
tt0112637,4,0
tt0913425,2,0
tt1050739,6,0
tt1050739,4,0
tt0090152,2,0
tt0090152,5,0
tt0120685,2,0
tt1562568,1,0
tt0286788,2,0
tt0181739,4,0
tt0181739,4,0
tt0092751,2,0
tt1644503,0,0
tt0114534,2,0
tt0455953,0,0
tt0455953,1,0
tt0455953,4,0
tt1001562,3,0
tt1001562,2,0
tt1091617,6,0
tt1091617,6,0
tt0119986,2,0
tt0262432,0,0
tt0120861,5,0
tt0107206,4,0
tt0107206,5,0
tt1951265,4,1
tt1951265,1,1
tt1951265,1,1
tt0095016,2,0
tt0103060,2,0
tt0105411,0,0
tt0105411,3,0
tt0105411,1,0
tt0093467,0,1
tt0093467,0,1
tt0250494,3,0
tt0250494,3,0
tt1046173,2,0
tt0381971,5,0
tt0381971,3,0
tt0114508,2,0
tt0111470,2,0
tt1906329,3,0
tt0107212,1,0
tt0107212,2,0
tt2338151,4,0
tt0265349,4,0
tt0093315,0,0
tt0364725,3,0
tt0364725,3,0
tt0364725,5,0
tt0364725,6,0
tt0374536,2,0
tt0113501,2,0
tt0387131,0,0
tt0387131,1,0
tt0162677,0,0
tt0162677,0,0
tt3020666,0,0
tt3020666,0,0
tt0385726,0,0
tt0385726,0,0
tt0484111,2,0
tt0347473,2,0
tt1109499,1,0
tt1109499,2,0
tt0416315,2,0
tt0821642,2,0
tt0095599,0,1
tt0095599,2,1
tt1523939,2,0
tt1524930,0,0
tt1524930,0,0
tt2035630,3,0
tt2035630,3,0
tt0283431,1,0
tt0283431,0,0
tt0283431,1,0
tt0257106,2,0
tt1999192,2,0
tt1261945,4,1
tt1261945,2,1
tt0112384,2,1
tt0164212,2,0
tt0493451,2,0
tt0121766,2,0
tt0790686,2,0
tt0758798,5,0
tt0770772,5,0
tt0873886,2,0
tt0772165,2,0
tt0088286,2,0
tt0118859,0,0
tt0249462,4,0
tt0249462,5,0
tt0246989,0,0
tt0246989,5,0
tt0399327,6,0
tt0399327,2,0
tt0373926,4,0
tt0960144,1,0
tt0960144,1,0
tt0960144,1,0
tt3742284,2,0
tt0089601,4,0
tt0089601,2,0
tt0109015,2,0
tt0090350,6,0
tt0093881,5,0
tt0104257,4,0
tt0104257,1,0
tt0104257,2,0
tt0452594,2,0
tt0112435,2,0
tt0119560,2,0
tt0089167,3,0
tt0089167,2,0
tt1210819,2,0
tt0463985,1,0
tt0463985,3,0
tt0463985,2,0
tt2710614,4,1
tt0217287,3,0
tt0217287,4,0
tt1105512,2,0
tt1279111,1,0
tt0346962,2,0
tt0368447,0,0
tt0368447,0,0
tt0103262,3,1
tt0103262,2,1
tt0113071,3,1
tt0113071,2,1
tt0107004,6,0
tt0107004,2,0
tt1446192,2,0
tt0117571,2,0
tt0099348,2,1
tt1598822,5,0
tt1598822,2,0
tt0108451,2,0
tt1893326,1,0
tt1893326,3,0
tt1893326,5,0
tt0830968,2,1
tt0165859,0,0
tt0165859,0,0
tt1708537,0,0
tt1708537,0,0
tt0094678,1,0
tt0094678,6,0
tt1356864,2,0
tt0098724,6,1
tt2377322,2,1
tt0398165,4,1
tt0398165,2,1
tt1216475,2,0
tt1216475,0,0
tt0136352,2,0
tt0136352,5,0
tt0160672,0,0
tt0110395,2,0
tt1055292,0,0
tt1055292,6,0
tt1055292,0,0
tt3623726,1,0
tt3623726,1,0
tt3623726,1,0
tt0123987,5,0
tt0123987,6,0
tt1989593,2,0
tt0116928,3,0
tt1956697,2,0
tt0087957,2,0
tt0120524,2,0
tt0086491,0,0
tt0086491,2,0
tt0114681,2,0
tt2241069,0,0
tt0443274,2,0
tt1632708,2,1
tt1190858,0,0
tt1190858,5,0
tt0102975,2,0
tt1068649,2,0
tt1570583,2,0
tt0259711,0,0
tt0259711,5,0
tt0145394,0,0
tt0145394,6,0
tt0098678,3,0
tt0087980,2,0
tt0099566,0,0
tt0099566,6,0
tt0375210,6,1
tt0112541,4,0
tt0112541,2,0
tt0099200,2,0
tt0097239,6,0
tt0097239,1,0
tt0097239,0,0
tt1458596,4,0
tt1602620,2,0
tt0095348,5,0
tt0094056,5,0
tt0282698,2,0
tt2475154,1,0
tt2475154,2,0
tt0106246,1,0
tt0106246,2,0
tt0796368,0,1
tt0095360,2,0
tt0111712,2,0
tt0461770,2,0
tt0107616,2,0
tt0108525,0,0
tt0118736,1,0
tt0118736,1,0
tt0118736,4,0
tt1340800,2,0
tt0097211,2,0
tt0105001,2,0
tt0285861,0,0
tt1560747,2,0
tt0113677,6,0
tt0379402,0,0
tt0379402,0,0
tt2735292,2,0
tt0780536,4,0
tt0118044,2,1
tt0465502,0,0
tt0465502,5,0
tt0465502,3,0
tt0102593,2,0
tt0103855,2,0
tt1706687,4,0
tt0110197,6,0
tt0317132,6,0
tt3767372,2,0
tt0192194,0,1
tt0192194,2,1
tt0119819,2,0
tt0307453,2,0
tt0317640,5,0
tt0257516,2,0
tt0090967,2,0
tt3289712,0,0
tt4819560,2,0
tt0408261,2,0
tt1343110,2,0
tt2935476,2,0
tt0125676,3,0
tt2205401,2,0
tt1032751,2,0
tt0086877,2,0
tt1798291,3,0
tt0417433,0,1
tt0417433,5,1
tt0417433,0,1
tt0092802,2,0
tt1231586,2,0
tt0095638,5,0
tt0095638,0,0
tt2980554,4,0
tt0278522,2,0
tt0285487,2,0
tt0103128,4,0
tt0104647,2,0
tt0110632,2,0
tt0150216,2,0
tt0108069,2,0
tt0119164,6,0
tt0119164,3,0
tt0134948,6,0
tt0434215,0,0
tt0434215,3,0
tt0115986,0,0
tt0112757,2,0
tt0238112,1,0
tt0238112,1,0
tt0238112,0,0
tt0238112,1,0
tt0361715,6,1
tt0361715,2,1
tt0116531,2,0
tt0098308,5,0
tt0098308,2,0
tt0436364,3,0
tt0109439,3,0
tt0109439,5,0
tt0109439,6,0
tt0098320,4,0
tt0108041,2,0
tt0107372,6,0
tt2193418,2,0
tt0120915,1,0
tt0120915,2,0
tt0120915,0,0
tt0861689,6,0
tt1980986,6,0
tt1980986,5,0
tt0093507,2,0
tt0091310,0,0
tt1204298,0,0
tt0120901,2,0
tt0090768,2,0
tt0185371,2,1
tt0435651,2,0
tt0105217,2,0
tt0093278,2,0
tt1567233,2,0
tt0192614,2,0
tt0118539,5,0
tt0118539,0,0
tt0243585,0,0
tt0243585,5,0
tt0288192,2,0
tt0170691,4,0
tt0097778,5,0
tt0097778,1,0
tt0119141,2,0
tt0096466,2,0
tt1155076,2,0
tt0893412,1,0
tt0893412,6,0
tt1230130,2,0
tt0245686,5,0
tt0100404,4,0
tt0092172,2,0
tt3703148,2,0
tt0329774,0,0
tt2609758,1,0
tt2609758,5,0
tt0087231,2,0
tt0103125,6,0
tt0103125,2,0
tt1615147,2,0
tt0104892,2,0
tt0369436,3,0
tt0369436,2,0
tt1371150,2,1
tt0101726,2,0
tt0395699,1,0
tt0395699,5,0
tt1462411,0,0
tt1462411,1,0
tt0096328,4,0
tt0089208,2,1
tt3790720,2,1
tt0476995,2,0
tt0385307,2,1
